q1,0.369112592888996
q1,0.1553129879757762
q1,0.16108331503346562
q1,0.15810797200538218
q1,0.1620714880991727
q1,0.1551041470374912
q1,0.15980092505924404
q1,0.16626685508526862
q1,0.1564836078323424
q1,0.1608866520691663
q2,0.15341855701990426
q2,0.1569813429377973
q2,0.15744611993432045
q2,0.15924806403927505
q2,0.15408062189817429
q2,0.15952453901991248
q2,0.15636447095312178
q2,0.16025426099076867
q2,0.1547976890578866
q2,0.16269090212881565
q3,4.501653652871028
q3,4.393946577096358
q3,4.411078298930079
q3,4.404307855060324
q3,4.487826003925875
q3,4.4026856031268835
q3,4.451906368136406
q3,4.363501324085519
q3,4.471432685153559
q3,4.457062361994758
q4,2.3147440978791565
q4,2.2959130560047925
q4,2.296750727109611
q4,2.293706822907552
q4,2.2860936890356243
q4,2.305020666215569
q4,2.2930279029533267
q4,2.3267156130168587
q4,2.2883094309363514
q4,2.270197661826387
q5,5.146958546014503
q5,5.090062553994358
q5,5.140007335925475
q5,5.087561551015824
q5,5.1370644581038505
q5,5.140754109015688
q5,5.190593394916505
q5,5.186465650098398
q5,5.168661879841238
q5,5.174630200024694
insert,119.291
insert,115.907
insert,115.03
insert,115.4
insert,116.285
insert,116.31700000000001
insert,116.94
insert,115.138
insert,114.682
insert,116.156
