q1,0.007075997069478035
q1,0.001884921919554472
q1,0.0018282548990100622
q1,0.0017498030792921782
q1,0.0017800990026444197
q1,0.001905134879052639
q1,0.0017330530099570751
q1,0.0017139308620244265
q1,0.0017745280638337135
q1,0.0018351119942963123
q2,0.09988327301107347
q2,0.08767238515429199
q2,0.08666248992085457
q2,0.08960206084884703
q2,0.08903380879200995
q2,0.08570996392518282
q2,0.14980290597304702
q2,0.08824883704073727
q2,0.08693563705310225
q2,0.0863245080690831
q3,5.423830267041922
q3,9.937862348044291
q3,5.3082067898940295
q3,6.911063982872292
q3,16.253158790059388
q3,5.272513861069456
q3,5.2755104440730065
q3,5.267685851082206
q3,5.257241831859574
q3,5.27239890396595
q4,0.08771379687823355
q4,0.12099858606234193
q4,0.06495839683339
q4,0.06451897090300918
q4,0.06514141894876957
q4,0.06557443900965154
q4,0.0646472149528563
q4,0.06415049103088677
q4,0.06417239387519658
q4,0.06418327009305358
q5,48.376429695868865
q5,48.350914479000494
q5,48.49731865013018
q5,48.41735235485248
q5,48.2694962809328
q5,48.44322402100079
q5,48.396612411830574
q5,48.42440961697139
q5,48.396042705047876
q5,48.36469566402957
insert,246.397
insert,242.361
insert,243.695
insert,242.257
insert,241.744
insert,243.532
insert,242.476
insert,242.203
insert,243.11
insert,247.014
